"Market", "Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NYSE","ARI^A","Apollo Commercial Real Estate Finance","25.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ari^a",
"NYSE","ARI^C","Apollo Commercial Real Estate Finance","25.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ari^c",
"NYSE","APO","Apollo Global Management, LLC","18.51","$7.42B","2011","Finance","Investment Managers","http://www.nasdaq.com/symbol/apo",
"NYSE","AIB","Apollo Investment Corporation","25.9499","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aib",
"NYSE","AIY","Apollo Investment Corporation","26.77","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/aiy",
"NYSE","AFT","Apollo Senior Floating Rate Fund Inc.","16.92","$263.5M","2011","n/a","n/a","http://www.nasdaq.com/symbol/aft",
"NYSE","AIF","Apollo Tactical Income Fund Inc.","15.37","$222.31M","2013","n/a","n/a","http://www.nasdaq.com/symbol/aif",
"NYSE","APLE","Apple Hospitality REIT, Inc.","18.17","$3.17B","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aple",
"NYSE","AIT","Applied Industrial Technologies, Inc.","46.87","$1.83B","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/ait",
"NYSE","ATR","AptarGroup, Inc.","76.11","$4.79B","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/atr",
"NYSE","WTR","Aqua America, Inc.","29.4","$5.21B","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/wtr",
"NYSE","ARMK","Aramark","36.99","$9.02B","2013","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/armk",
"NYSE","ABR","Arbor Realty Trust","7.15","$367.38M","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abr",
"NYSE","ABR^A","Arbor Realty Trust","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^a",
"NYSE","ABR^B","Arbor Realty Trust","25.2249","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^b",
"NYSE","ABR^C","Arbor Realty Trust","25.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^c",
"NYSE","ABRN","Arbor Realty Trust","25.6205","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abrn",
"NYSE","ARC","ARC Document Solutions, Inc.","3.66","$173.45M","2004","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/arc",
"NYSE","ARCX","Arc Logistic Partners LP","15.82","$305.26M","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/arcx",
"NYSE","MT","ArcelorMittal","6.14","$18.77B","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mt",
"NYSE","ARH^C","Arch Capital Group Ltd.","25.9597","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arh^c",
"NYSE","ARCH","Arch Coal, Inc.","63","$1.34B","2016","n/a","n/a","http://www.nasdaq.com/symbol/arch",
"NYSE","ADM","Archer-Daniels-Midland Company","43.27","$25.17B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/adm",
"NYSE","AROC","Archrock, Inc.","13.11","$912.85M","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/aroc",
"NYSE","ARCO","Arcos Dorados Holdings Inc.","6.23","$1.31B","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arco",
"NYSE","ASC","Ardmore Shipping Corporation","7.1","$237.78M","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/asc",
"NYSE","AFC","Ares Capital Corporation","25.8306","$206.64M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afc",
"NYSE","ARU","Ares Capital Corporation","25.87","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aru",
"NYSE","ACRE","Ares Commercial Real Estate Corporation","12.5","$356.41M","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/acre",
"NYSE","ARDC","Ares Dynamic Credit Allocation Fund, Inc.","14.73","$345.88M","2012","n/a","n/a","http://www.nasdaq.com/symbol/ardc",
"NYSE","ARES","Ares Management L.P.","18.5199","$3.95B","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/ares",
"NYSE","ARES^A","Ares Management L.P.","26.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ares^a",
"NYSE","AGX","Argan, Inc.","58.76","$883.31M","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/agx",
"NYSE","ANET","Arista Networks, Inc.","84.97","$5.92B","2014","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/anet",
"NYSE","AI","Arlington Asset Investment Corp","14.45","$332.07M","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ai",
"NYSE","AIC","Arlington Asset Investment Corp","22.84","n/a","2015","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aic",
"NYSE","AIW","Arlington Asset Investment Corp","23.26","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aiw",
"NYSE","AHH","Armada Hoffler Properties, Inc.","12.67","$424.47M","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/ahh",
"NYSE","ARR","ARMOUR Residential REIT, Inc.","22","$807.47M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arr",
"NYSE","ARR^A","ARMOUR Residential REIT, Inc.","24.4248","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^a",
"NYSE","ARR^B","ARMOUR Residential REIT, Inc.","23.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^b",
"NYSE","AFI","Armstrong Flooring, Inc.","18.88","$524.73M","2016","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/afi",
"NYSE","AWI","Armstrong World Industries Inc","41.42","$2.3B","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/awi",
"NYSE","ARW","Arrow Electronics, Inc.","64.41","$5.88B","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/arw",
"NYSE","AJG","Arthur J. Gallagher & Co.","50.42","$8.93B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ajg",
"NYSE","APAM","Artisan Partners Asset Management Inc.","28.15","$2.1B","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/apam",
"NYSE","ASA","ASA Gold and Precious Metals Limited","13.26","$255.78M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asa",
"NYSE","ABG","Asbury Automotive Group Inc","55.98","$1.24B","2002","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/abg",
"NYSE","AHP","Ashford Hospitality Prime, Inc.","13.98","$358.51M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ahp",
"NYSE","AHP^B","Ashford Hospitality Prime, Inc.","23.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahp^b",
"NYSE","AHT","Ashford Hospitality Trust Inc","5.83","$560.71M","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aht",
"NYSE","AHT^A","Ashford Hospitality Trust Inc","25.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^a",
"NYSE","AHT^D","Ashford Hospitality Trust Inc","25.49","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^d",
"NYSE","AHT^F","Ashford Hospitality Trust Inc","26.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^f",
"NYSE","ASH","Ashland Global Holdings Inc.","115.96","$7.2B","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/ash",
"NYSE","APB","Asia Pacific Fund, Inc. (The)","10.6399","$110.06M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apb",
"NYSE","GRR","Asia Tigers Fund, Inc. (The)","10.15","$35.4M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grr",
"NYSE","ASPN","Aspen Aerogels, Inc.","6.15","$143.35M","2014","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/aspn",
"NYSE","AHL","Aspen Insurance Holdings Limited","48.67","$2.93B","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ahl",
"NYSE","AHL^A","Aspen Insurance Holdings Limited","25.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^a",
"NYSE","AHL^B","Aspen Insurance Holdings Limited","25.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^b",
"NYSE","AHL^C","Aspen Insurance Holdings Limited","29.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^c",
"NYSE","AHL^D","Aspen Insurance Holdings Limited","25.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^d",
"NYSE","ASB","Associated Banc-Corp","19.59","$2.95B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asb",
"NYSE","ASB^C","Associated Banc-Corp","26.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^c",
"NYSE","ASB^D","Associated Banc-Corp","25.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^d",
"NYSE","AC","Associated Capital Group, Inc.","35.05","$891.25M","2015","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ac",
"NYSE","AIZ","Assurant, Inc.","90.94","$5.47B","2004","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/aiz",
"NYSE","AGO","Assured Guaranty Ltd.","28.18","$3.72B","2004","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ago",
"NYSE","AGO^B","Assured Guaranty Ltd.","26.4944","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^b",
"NYSE","AGO^E","Assured Guaranty Ltd.","26.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^e",
"NYSE","AGO^F","Assured Guaranty Ltd.","25.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^f",
"NYSE","AF","Astoria Financial Corporation","14.53","$1.47B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/af",
"NYSE","AF^C","Astoria Financial Corporation","26.1768","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/af^c",
"NYSE","AZN","Astrazeneca PLC","32.6","$82.48B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/azn",
"NYSE","HOME","At Home Group Inc.","13.71","$827.63M","2016","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/home",
"NYSE","T","AT&T Inc.","39.16","$240.91B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/t",
"NYSE","ATTO","Atento S.A.","8.78","$647.53M","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atto",
"NYSE","ATKR","Atkore International Group Inc.","18.96","$1.18B","2016","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/atkr",
"NYSE","AT","Atlantic Power Corporation","2.42","$286.19M","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/at",
"NYSE","ATO","Atmos Energy Corporation","70.61","$7.33B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ato",
"NYSE","ATW","Atwood Oceanics, Inc.","9.04","$585.8M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/atw",
"NYSE","AUO","AU Optronics Corp","3.89","$3.74B","2002","Technology","Semiconductors","http://www.nasdaq.com/symbol/auo",
"NYSE","ATHM","Autohome Inc.","27.24","$3.08B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/athm",
"NYSE","ALV","Autoliv, Inc.","106.41","$9.39B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alv",
"NYSE","AN","AutoNation, Inc.","49.76","$5.08B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/an",
"NYSE","AZO","AutoZone, Inc.","759.44","$22.2B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/azo",
"NYSE","AVB","AvalonBay Communities, Inc.","167.09","$22.94B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/avb",
"NYSE","AGR","Avangrid, Inc.","39.74","$12.28B","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/agr",
"NYSE","ACP","Avenue Income Credit Strategies Fund","12.94","$169.18M","2011","n/a","n/a","http://www.nasdaq.com/symbol/acp",
"NYSE","AVY","Avery Dennison Corporation","76.05","$6.76B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/avy",
"NYSE","AVG","AVG Technologies N.V.","25.01","$1.27B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/avg",
"NYSE","AVH","Avianca Holdings S.A.","6.47","$806.31M","2013","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/avh",
"NYSE","AVA","Avista Corporation","39.45","$2.51B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ava",
"NYSE","AV","Aviva plc","11.48","$23.29B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/av",
"NYSE","AVV","Aviva plc","25.64","n/a","2011","Finance","Life Insurance","http://www.nasdaq.com/symbol/avv",
"NYSE","AVT","Avnet, Inc.","42.84","$5.46B","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/avt",
"NYSE","AVP","Avon Products, Inc.","5.94","$2.6B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/avp",
"NYSE","AVX","AVX Corporation","13.84","$2.32B","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/avx",
"NYSE","AXTA","Axalta Coating Systems Ltd.","28.05","$6.71B","2014","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/axta",
"NYSE","AXS","Axis Capital Holdings Limited","54.84","$4.97B","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/axs",
"NYSE","AXS^C","Axis Capital Holdings Limited","25.714","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axs^c",
"NYSE","AXS^D","Axis Capital Holdings Limited","26.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axs^d",
"NYSE","AXON          ","Axovant Sciences Ltd.","14.01","$1.39B","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/axon",
"NYSE","AZZ","AZZ Inc.","56","$1.45B","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/azz",
"NYSE","BGS","B&G Foods, Inc.","48.25","$3.02B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/bgs",
"NYSE","BW","Babcock","16.38","$818.72M","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/bw",
"NYSE","BGH","Babson Global Short Duration High Yield Fund","18.44","$369.87M","2012","n/a","n/a","http://www.nasdaq.com/symbol/bgh",
"NYSE","BMI","Badger Meter, Inc.","33.83","$1.97B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bmi",
"NYSE","BHI","Baker Hughes Incorporated","51.22","$21.92B","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/bhi",
"NYSE","BBN","BalckRock Taxable Municipal Bond Trust","23.21","$1.33B","2010","n/a","n/a","http://www.nasdaq.com/symbol/bbn",
"NYSE","BLL","Ball Corporation","79.4","$13.83B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/bll",
"NYSE","BGE^B","Baltimore Gas & Electric Company","26.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bge^b",
"NYSE","BANC","Banc of California, Inc.","17.68","$879.14M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"NYSE","BANC^C","Banc of California, Inc.","26.705","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^c",
"NYSE","BANC^D","Banc of California, Inc.","26.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^d",
"NYSE","BANC^E","Banc of California, Inc.","26.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^e",
"NYSE","BBVA","Banco Bilbao Viscaya Argentaria S.A.","6.1","$39.53B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bbva",
"NYSE","BBD","Banco Bradesco Sa","9.42","$52.11B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbd",
"NYSE","BBDO","Banco Bradesco Sa","8.99","$49.73B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbdo",
"NYSE","BCH","Banco De Chile","67.2","$11.01B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bch",
"NYSE","BLX","Banco Latinoamericano de Comercio Exterior, S.A.","28.12","$1.1B","1992","Finance","Commercial Banks","http://www.nasdaq.com/symbol/blx",
"NYSE","BSBR","Banco Santander Brasil SA","6.88","$52.65B","2009","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsbr",
"NYSE","BSAC","Banco Santander Chile","20.63","$9.72B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsac",
"NYSE","SAN","Banco Santander, S.A.","4.49","$64.81B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/san",
"NYSE","SAN^A","Banco Santander, S.A.","25.9399","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^a",
"NYSE","SAN^B","Banco Santander, S.A.","24.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^b",
"NYSE","SAN^C","Banco Santander, S.A.","25.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^c",
"NYSE","SAN^I","Banco Santander, S.A.","25.7099","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^i",
"NYSE","CIB","BanColombia S.A.","37.76","$9.08B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cib",
"NYSE","BXS","BancorpSouth, Inc.","23.38","$2.21B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bxs",
"NYSE","BAC","Bank of America Corporation","16.11","$164.4B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac",
"NYSE","BAC.WS.A","Bank of America Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac.ws.a",
"NYSE","BAC.WS.B","Bank of America Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac.ws.b",
"NYSE","BAC^A","Bank of America Corporation","26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^a",
"NYSE","BAC^C","Bank of America Corporation","26.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^c",
"NYSE","BAC^D","Bank of America Corporation","25.97","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^d",
"NYSE","BAC^E","Bank of America Corporation","24.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^e",
"NYSE","BAC^I","Bank of America Corporation","26.43","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^i",
"NYSE","BAC^L","Bank of America Corporation","1215.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac^l",
"NYSE","BAC^W","Bank of America Corporation","27.03","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac^w",
